age,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,converted,balance_clean,housing_enc,loan_enc,duration_balance_ratio,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,age_group_mid,age_group_senior
28,no,597,yes,no,unknown,8,may,223,2,-1,0,unknown,no,0,597.0,1,0,0.3729096989966555,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
50,no,362,yes,no,unknown,8,may,201,2,-1,0,unknown,no,0,362.0,1,0,0.5537190082644629,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
31,no,120,yes,no,unknown,8,may,239,2,-1,0,unknown,no,0,120.0,1,0,1.975206611570248,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
32,no,89,yes,yes,unknown,8,may,308,3,-1,0,unknown,no,0,89.0,1,1,3.422222222222222,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
30,no,442,yes,no,unknown,8,may,137,2,-1,0,unknown,no,0,442.0,1,0,0.309255079006772,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
32,no,111,yes,no,unknown,8,may,162,2,-1,0,unknown,no,0,111.0,1,0,1.4464285714285714,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
29,no,247,yes,no,unknown,8,may,134,1,-1,0,unknown,no,0,247.0,1,0,0.5403225806451613,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
30,no,1,yes,no,unknown,8,may,175,5,-1,0,unknown,no,0,1.0,1,0,87.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,no,6,yes,no,unknown,8,may,125,3,-1,0,unknown,no,0,6.0,1,0,17.857142857142858,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
34,yes,-947,yes,no,unknown,8,may,211,3,-1,0,unknown,no,0,0.0,1,0,211.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
41,no,191,yes,no,unknown,8,may,67,1,-1,0,unknown,no,0,191.0,1,0,0.3489583333333333,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
36,no,-147,yes,no,unknown,8,may,156,1,-1,0,unknown,no,0,0.0,1,0,156.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
31,no,703,yes,no,unknown,8,may,943,2,-1,0,unknown,yes,1,703.0,1,0,1.3394886363636365,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
39,no,70,no,no,unknown,8,may,813,1,-1,0,unknown,yes,1,70.0,0,0,11.450704225352112,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
36,no,83,yes,no,unknown,8,may,178,1,-1,0,unknown,no,0,83.0,1,0,2.119047619047619,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
39,no,125,yes,no,unknown,8,may,142,1,-1,0,unknown,no,0,125.0,1,0,1.126984126984127,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
37,no,190,yes,yes,unknown,8,may,194,1,-1,0,unknown,no,0,190.0,1,1,1.0157068062827226,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
52,no,46,yes,no,unknown,8,may,132,1,-1,0,unknown,no,0,46.0,1,0,2.8085106382978724,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
25,no,1348,yes,no,unknown,8,may,109,1,-1,0,unknown,no,0,1348.0,1,0,0.08080059303187546,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
42,no,420,yes,no,unknown,8,may,94,1,-1,0,unknown,no,0,420.0,1,0,0.22327790973871733,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
27,no,96,yes,no,unknown,8,may,31,1,-1,0,unknown,no,0,96.0,1,0,0.31958762886597936,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
42,no,271,yes,no,unknown,8,may,84,4,-1,0,unknown,no,0,271.0,1,0,0.3088235294117647,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
29,no,1320,yes,yes,unknown,8,may,489,1,-1,0,unknown,no,0,1320.0,1,1,0.37017411052233157,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,no,54,yes,no,unknown,8,may,180,1,-1,0,unknown,no,0,54.0,1,0,3.272727272727273,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
42,no,198,yes,no,unknown,8,may,314,1,-1,0,unknown,no,0,198.0,1,0,1.5778894472361809,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
35,no,1094,yes,no,unknown,8,may,207,1,-1,0,unknown,no,0,1094.0,1,0,0.18904109589041096,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
41,no,141,yes,yes,unknown,8,may,146,3,-1,0,unknown,no,0,141.0,1,1,1.028169014084507,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
57,no,207,yes,no,unknown,8,may,193,1,-1,0,unknown,no,0,207.0,1,0,0.9278846153846154,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
36,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,no,0,0.0,1,0,177.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
56,no,177,yes,no,unknown,8,may,1040,1,-1,0,unknown,no,0,177.0,1,0,5.842696629213483,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
33,no,176,yes,no,unknown,8,may,622,1,-1,0,unknown,no,0,176.0,1,0,3.5141242937853105,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
41,no,-413,yes,no,unknown,8,may,170,2,-1,0,unknown,no,0,0.0,1,0,170.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
33,no,-81,yes,no,unknown,8,may,267,1,-1,0,unknown,no,0,0.0,1,0,267.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
35,no,3837,yes,no,unknown,8,may,1084,1,-1,0,unknown,yes,1,3837.0,1,0,0.2824387701928088,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
43,no,870,yes,yes,unknown,8,may,528,1,-1,0,unknown,no,0,870.0,1,1,0.6061997703788748,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
36,no,206,yes,no,unknown,8,may,183,1,-1,0,unknown,no,0,206.0,1,0,0.8840579710144928,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
37,no,316,yes,no,unknown,8,may,238,1,-1,0,unknown,no,0,316.0,1,0,0.750788643533123,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
51,yes,57,yes,yes,unknown,8,may,61,1,-1,0,unknown,no,0,57.0,1,1,1.0517241379310345,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
28,no,1,yes,no,unknown,8,may,923,1,-1,0,unknown,no,0,1.0,1,0,461.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,yes,-7,no,no,unknown,8,may,70,1,-1,0,unknown,no,0,0.0,0,0,70.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
32,no,611,yes,no,unknown,8,may,541,3,-1,0,unknown,yes,1,611.0,1,0,0.8839869281045751,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36,no,157,yes,no,unknown,8,may,41,1,-1,0,unknown,no,0,157.0,1,0,0.25949367088607594,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
33,no,233,yes,no,unknown,8,may,221,4,-1,0,unknown,no,0,233.0,1,0,0.9444444444444444,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
39,no,419,yes,yes,unknown,8,may,35,1,-1,0,unknown,no,0,419.0,1,1,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
28,no,134,yes,no,unknown,8,may,262,1,-1,0,unknown,no,0,134.0,1,0,1.9407407407407407,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26,no,2087,no,no,unknown,8,may,151,1,-1,0,unknown,no,0,2087.0,0,0,0.07231800766283525,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
40,no,103,yes,no,unknown,8,may,135,2,-1,0,unknown,no,0,103.0,1,0,1.2980769230769231,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
44,no,281,yes,no,unknown,8,may,604,1,-1,0,unknown,no,0,281.0,1,0,2.141843971631206,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
34,no,133,yes,no,unknown,8,may,65,1,-1,0,unknown,no,0,133.0,1,0,0.48507462686567165,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
47,no,1865,yes,no,unknown,8,may,380,3,-1,0,unknown,no,0,1865.0,1,0,0.20364415862808147,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
55,no,325,yes,no,unknown,8,may,693,1,-1,0,unknown,no,0,325.0,1,0,2.125766871165644,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
48,no,-18,yes,no,unknown,8,may,11,1,-1,0,unknown,no,0,0.0,1,0,11.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,no,49,yes,no,unknown,8,may,405,1,-1,0,unknown,no,0,49.0,1,0,8.1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
31,no,7444,yes,yes,unknown,8,may,20,1,-1,0,unknown,no,0,7444.0,1,1,0.002686366689053056,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
30,no,59,yes,yes,unknown,8,may,202,1,-1,0,unknown,no,0,59.0,1,1,3.3666666666666667,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
46,no,45,yes,no,unknown,8,may,235,1,-1,0,unknown,no,0,45.0,1,0,5.108695652173913,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
30,no,387,yes,no,unknown,8,may,75,1,-1,0,unknown,no,0,387.0,1,0,0.19329896907216496,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
32,no,5,yes,yes,unknown,8,may,134,1,-1,0,unknown,no,0,5.0,1,1,22.333333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
48,no,71,yes,no,unknown,8,may,101,2,-1,0,unknown,no,0,71.0,1,0,1.4027777777777777,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
48,no,96,yes,no,unknown,8,may,255,1,-1,0,unknown,no,0,96.0,1,0,2.6288659793814433,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
36,no,72,yes,no,unknown,8,may,80,1,-1,0,unknown,no,0,72.0,1,0,1.095890410958904,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
41,no,1715,yes,no,unknown,8,may,462,1,-1,0,unknown,no,0,1715.0,1,0,0.2692307692307692,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
49,no,181,yes,no,unknown,8,may,161,3,-1,0,unknown,no,0,181.0,1,0,0.8846153846153846,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26,yes,20,yes,no,unknown,8,may,200,1,-1,0,unknown,no,0,20.0,1,0,9.523809523809524,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
38,no,65,yes,no,unknown,8,may,56,1,-1,0,unknown,no,0,65.0,1,0,0.8484848484848485,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
27,no,81,yes,no,unknown,8,may,238,1,-1,0,unknown,no,0,81.0,1,0,2.902439024390244,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
51,no,226,yes,yes,unknown,8,may,418,1,-1,0,unknown,no,0,226.0,1,1,1.841409691629956,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
33,no,1128,yes,no,unknown,8,may,139,2,-1,0,unknown,no,0,1128.0,1,0,0.12311780336581045,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
53,no,582,yes,no,unknown,8,may,96,2,-1,0,unknown,no,0,582.0,1,0,0.1646655231560892,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
36,no,5611,yes,no,unknown,8,may,39,1,-1,0,unknown,no,0,5611.0,1,0,0.006949394155381326,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
48,no,177,yes,no,unknown,8,may,471,1,-1,0,unknown,no,0,177.0,1,0,2.646067415730337,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
27,no,181,yes,no,unknown,8,may,231,2,-1,0,unknown,no,0,181.0,1,0,1.2692307692307692,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
42,no,0,yes,no,unknown,8,may,66,2,-1,0,unknown,no,0,0.0,1,0,66.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
61,no,734,yes,no,unknown,8,may,204,1,-1,0,unknown,no,0,734.0,1,0,0.27755102040816326,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
31,no,322,yes,no,unknown,8,may,159,1,-1,0,unknown,no,0,322.0,1,0,0.49226006191950467,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
37,no,134,yes,no,unknown,8,may,200,1,-1,0,unknown,no,0,134.0,1,0,1.4814814814814814,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
34,no,10350,yes,no,unknown,8,may,187,3,-1,0,unknown,no,0,10350.0,1,0,0.018065887353878853,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
55,no,84,yes,no,unknown,8,may,166,1,-1,0,unknown,no,0,84.0,1,0,1.9529411764705882,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
24,no,620,yes,no,unknown,8,may,144,1,-1,0,unknown,no,0,620.0,1,0,0.2318840579710145,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
41,no,254,yes,no,unknown,8,may,690,1,-1,0,unknown,no,0,254.0,1,0,2.7058823529411766,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
34,no,0,yes,no,unknown,8,may,323,1,-1,0,unknown,no,0,0.0,1,0,323.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
29,no,5903,yes,no,unknown,8,may,194,1,-1,0,unknown,no,0,5903.0,1,0,0.032859078590785906,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
42,no,134,yes,yes,unknown,8,may,82,1,-1,0,unknown,no,0,134.0,1,1,0.6074074074074074,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
45,no,1381,yes,no,unknown,8,may,269,1,-1,0,unknown,no,0,1381.0,1,0,0.19464544138929088,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
49,no,104,yes,no,unknown,8,may,285,1,-1,0,unknown,no,0,104.0,1,0,2.7142857142857144,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
26,no,318,yes,no,unknown,8,may,101,1,-1,0,unknown,no,0,318.0,1,0,0.3166144200626959,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35,no,2151,yes,no,unknown,8,may,294,1,-1,0,unknown,no,0,2151.0,1,0,0.1366171003717472,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
49,no,-8,yes,no,unknown,8,may,1119,1,-1,0,unknown,yes,1,0.0,1,0,1119.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
44,no,185,yes,no,unknown,8,may,249,1,-1,0,unknown,no,0,185.0,1,0,1.3387096774193548,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
41,no,1773,no,no,unknown,8,may,106,1,-1,0,unknown,no,0,1773.0,0,0,0.05975197294250282,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
50,no,40,yes,no,unknown,8,may,152,1,-1,0,unknown,no,0,40.0,1,0,3.707317073170732,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
58,no,44,yes,no,unknown,8,may,12,2,-1,0,unknown,no,0,44.0,1,0,0.26666666666666666,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
43,no,0,yes,no,unknown,8,may,187,1,-1,0,unknown,no,0,0.0,1,0,187.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
34,no,0,yes,no,unknown,8,may,214,2,-1,0,unknown,no,0,0.0,1,0,214.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
57,no,3058,yes,no,unknown,8,may,268,1,-1,0,unknown,no,0,3058.0,1,0,0.08761033017325924,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
43,no,130,yes,no,unknown,8,may,193,1,-1,0,unknown,no,0,130.0,1,0,1.4732824427480915,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
38,no,507,yes,no,unknown,8,may,95,1,-1,0,unknown,no,0,507.0,1,0,0.18700787401574803,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
35,no,844,yes,no,unknown,8,may,60,1,-1,0,unknown,no,0,844.0,1,0,0.07100591715976332,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
49,no,458,yes,no,unknown,8,may,381,1,-1,0,unknown,no,0,458.0,1,0,0.8300653594771242,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
33,yes,-744,yes,no,unknown,8,may,206,1,-1,0,unknown,no,0,0.0,1,0,206.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
60,no,-2,yes,no,unknown,8,may,75,1,-1,0,unknown,no,0,0.0,1,0,75.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
33,no,129,yes,no,unknown,8,may,128,1,-1,0,unknown,no,0,129.0,1,0,0.9846153846153847,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
33,no,411,yes,no,unknown,8,may,216,1,-1,0,unknown,no,0,411.0,1,0,0.5242718446601942,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
47,no,643,yes,no,unknown,8,may,155,1,-1,0,unknown,no,0,643.0,1,0,0.2406832298136646,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
37,no,391,yes,no,unknown,8,may,103,3,-1,0,unknown,no,0,391.0,1,0,0.2627551020408163,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
34,no,80,yes,yes,unknown,8,may,494,1,-1,0,unknown,no,0,80.0,1,1,6.098765432098766,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
32,no,10,yes,no,unknown,8,may,107,1,-1,0,unknown,no,0,10.0,1,0,9.727272727272727,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
36,no,114,yes,yes,unknown,8,may,147,1,-1,0,unknown,no,0,114.0,1,1,1.2782608695652173,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
40,no,1,yes,no,unknown,8,may,190,1,-1,0,unknown,no,0,1.0,1,0,95.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
57,no,1341,yes,no,unknown,8,may,339,2,-1,0,unknown,no,0,1341.0,1,0,0.2526080476900149,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
48,no,4,yes,no,unknown,8,may,198,1,-1,0,unknown,no,0,4.0,1,0,39.6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26,no,2770,yes,no,unknown,8,may,141,1,-1,0,unknown,no,0,2770.0,1,0,0.05088415734391916,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
30,no,5956,yes,no,unknown,8,may,255,1,-1,0,unknown,no,0,5956.0,1,0,0.04280678193721672,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
41,no,55,yes,no,unknown,8,may,1120,2,-1,0,unknown,yes,1,55.0,1,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
30,no,131,yes,no,unknown,8,may,306,1,-1,0,unknown,no,0,131.0,1,0,2.3181818181818183,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
35,no,1942,yes,no,unknown,8,may,249,1,-1,0,unknown,no,0,1942.0,1,0,0.12815234173957799,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
36,no,298,yes,no,unknown,8,may,215,1,-1,0,unknown,no,0,298.0,1,0,0.7190635451505016,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
52,no,291,no,no,unknown,8,may,143,1,-1,0,unknown,no,0,291.0,0,0,0.4897260273972603,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
45,no,85,yes,no,unknown,8,may,162,1,-1,0,unknown,no,0,85.0,1,0,1.8837209302325582,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
35,no,797,yes,no,unknown,8,may,81,1,-1,0,unknown,no,0,797.0,1,0,0.10150375939849623,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
46,no,152,yes,no,unknown,8,may,33,4,-1,0,unknown,no,0,152.0,1,0,0.21568627450980393,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
39,no,481,yes,no,unknown,8,may,204,1,-1,0,unknown,no,0,481.0,1,0,0.42323651452282157,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
38,no,66,yes,no,unknown,8,may,124,1,-1,0,unknown,no,0,66.0,1,0,1.8507462686567164,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
38,no,4586,yes,no,unknown,8,may,784,1,-1,0,unknown,no,0,4586.0,1,0,0.170917811205581,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
31,no,1798,yes,no,unknown,8,may,393,1,-1,0,unknown,no,0,1798.0,1,0,0.21845469705391884,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
39,no,220,yes,no,unknown,8,may,87,2,-1,0,unknown,no,0,220.0,1,0,0.3936651583710407,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
32,no,715,yes,no,unknown,8,may,108,2,-1,0,unknown,no,0,715.0,1,0,0.15083798882681565,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
32,no,442,yes,no,unknown,8,may,207,1,-1,0,unknown,no,0,442.0,1,0,0.4672686230248307,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
26,no,85,yes,no,unknown,8,may,278,2,-1,0,unknown,no,0,85.0,1,0,3.2325581395348837,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
35,no,319,yes,no,unknown,8,may,74,1,-1,0,unknown,no,0,319.0,1,0,0.23125,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
26,no,-29,yes,no,unknown,8,may,196,1,-1,0,unknown,no,0,0.0,1,0,196.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
33,no,303,no,no,unknown,8,may,149,1,-1,0,unknown,no,0,303.0,0,0,0.4901315789473684,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
41,no,2398,yes,no,unknown,8,may,287,2,-1,0,unknown,no,0,2398.0,1,0,0.11963318049187162,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
30,no,31,no,no,unknown,8,may,229,1,-1,0,unknown,no,0,31.0,0,0,7.15625,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
36,no,1832,yes,no,unknown,8,may,154,1,-1,0,unknown,no,0,1832.0,1,0,0.08401527550463721,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
46,no,2019,yes,no,unknown,8,may,357,1,-1,0,unknown,no,0,2019.0,1,0,0.17673267326732672,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
30,no,3,yes,no,unknown,8,may,147,1,-1,0,unknown,no,0,3.0,1,0,36.75,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46,no,397,no,no,unknown,8,may,93,1,-1,0,unknown,no,0,397.0,0,0,0.23366834170854273,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
38,no,1161,yes,no,unknown,8,may,665,1,-1,0,unknown,no,0,1161.0,1,0,0.572289156626506,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
24,no,777,yes,no,unknown,8,may,131,1,-1,0,unknown,no,0,777.0,1,0,0.16838046272493573,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
41,no,47,yes,no,unknown,8,may,160,1,-1,0,unknown,no,0,47.0,1,0,3.3333333333333335,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
28,no,-58,yes,no,unknown,8,may,74,1,-1,0,unknown,no,0,0.0,1,0,74.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
55,no,1513,yes,no,unknown,8,may,60,1,-1,0,unknown,no,0,1513.0,1,0,0.03963011889035667,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
40,no,121,no,no,unknown,8,may,82,1,-1,0,unknown,no,0,121.0,0,0,0.6721311475409836,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
38,no,904,yes,no,unknown,8,may,475,1,-1,0,unknown,no,0,904.0,1,0,0.5248618784530387,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
40,no,697,yes,no,unknown,8,may,111,1,-1,0,unknown,no,0,697.0,1,0,0.15902578796561603,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
54,no,841,yes,no,unknown,8,may,284,4,-1,0,unknown,no,0,841.0,1,0,0.33729216152019004,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
49,no,7317,yes,no,unknown,8,may,140,1,-1,0,unknown,no,0,7317.0,1,0,0.0191309100847226,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
44,no,-95,yes,no,unknown,8,may,110,1,-1,0,unknown,no,0,0.0,1,0,110.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
32,no,751,yes,no,unknown,8,may,64,1,-1,0,unknown,no,0,751.0,1,0,0.0851063829787234,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
36,no,250,yes,no,unknown,8,may,149,1,-1,0,unknown,no,0,250.0,1,0,0.5936254980079682,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
35,no,365,yes,no,unknown,8,may,256,2,-1,0,unknown,no,0,365.0,1,0,0.6994535519125683,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
31,no,1315,yes,no,unknown,8,may,156,1,-1,0,unknown,no,0,1315.0,1,0,0.11854103343465046,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
34,no,65,yes,no,unknown,8,may,63,3,-1,0,unknown,no,0,65.0,1,0,0.9545454545454546,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
36,no,1852,no,no,unknown,8,may,362,1,-1,0,unknown,no,0,1852.0,0,0,0.19535887749595252,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
